scene,seed,rep,arm,seconds,cost,target
dubrovnik-88,61,2,nonlinear8,0.4463709043338895,105076.75805918757,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.5633540372364223,95795.58151700787,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.6807192014530301,90477.11871682284,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.796063844114542,86419.48198357158,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.9114365363493562,82953.94230561877,78261.67583222037
dubrovnik-88,61,2,nonlinear8,1.0289582102559507,80368.414509104,78261.67583222037
dubrovnik-88,61,2,nonlinear8,1.1470094844698906,78844.19196013868,78261.67583222037
dubrovnik-88,61,2,nonlinear8,1.2639597873203456,78076.83508715259,78261.67583222037
dubrovnik-88,61,0,bridge8,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,0,bridge8,0.0891413209028542,799142.7056126232,78261.67583222037
dubrovnik-88,61,0,bridge8,0.09225333202630281,799062.6068307536,78261.67583222037
dubrovnik-88,61,0,bridge8,0.09534676419571042,799012.8568614307,78261.67583222037
dubrovnik-88,61,0,bridge8,0.09841262502595782,798980.6587627379,78261.67583222037
dubrovnik-88,61,0,bridge8,0.10148123605176806,798969.016433433,78261.67583222037
dubrovnik-88,61,0,bridge8,0.10456157801672816,798966.8891397923,78261.67583222037
dubrovnik-88,61,0,bridge8,0.10762913897633553,798966.6609656976,78261.67583222037
dubrovnik-88,61,0,bridge8,0.11067709093913436,798966.6421441673,78261.67583222037
dubrovnik-88,61,0,bridge8,0.11203474085777998,798966.6421441532,78261.67583222037
dubrovnik-88,61,0,bridge8,0.23192848591133952,133273.10523076364,78261.67583222037
dubrovnik-88,61,0,bridge8,0.3614151352085173,105076.75805920715,78261.67583222037
dubrovnik-88,61,0,bridge8,0.478793369140476,95795.5815170278,78261.67583222037
dubrovnik-88,61,0,bridge8,0.5965444529429078,90477.1187168415,78261.67583222037
dubrovnik-88,61,0,bridge8,0.7129561859183013,86419.48198358832,78261.67583222037
dubrovnik-88,61,0,bridge8,0.8302492192015052,82953.94230563253,78261.67583222037
dubrovnik-88,61,0,bridge8,0.9475939231924713,80368.4145091137,78261.67583222037
dubrovnik-88,61,0,bridge8,1.0654301471076906,78844.19196014431,78261.67583222037
dubrovnik-88,61,0,bridge8,1.1818713401444256,78076.83508715504,78261.67583222037
dubrovnik-88,61,1,bridge8,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,1,bridge8,0.08772605983540416,799142.7056126232,78261.67583222037
dubrovnik-88,61,1,bridge8,0.09086081106215715,799062.6068307536,78261.67583222037
dubrovnik-88,61,1,bridge8,0.09391716308891773,799012.8568614307,78261.67583222037
dubrovnik-88,61,1,bridge8,0.0969988340511918,798980.6587627379,78261.67583222037
dubrovnik-88,61,1,bridge8,0.10006600571796298,798969.016433433,78261.67583222037
dubrovnik-88,61,1,bridge8,0.10313264699652791,798966.8891397923,78261.67583222037
dubrovnik-88,61,1,bridge8,0.10619757790118456,798966.6609656976,78261.67583222037
dubrovnik-88,61,1,bridge8,0.10926224989816546,798966.6421441673,78261.67583222037
dubrovnik-88,61,1,bridge8,0.11054365010932088,798966.6421441532,78261.67583222037
dubrovnik-88,61,1,bridge8,0.24350983137264848,133273.10523076364,78261.67583222037
dubrovnik-88,61,1,bridge8,0.37164115021005273,105076.75805920715,78261.67583222037
dubrovnik-88,61,1,bridge8,0.48781869327649474,95795.5815170278,78261.67583222037
dubrovnik-88,61,1,bridge8,0.6061445269733667,90477.1187168415,78261.67583222037
dubrovnik-88,61,1,bridge8,0.7239692211151123,86419.48198358832,78261.67583222037
dubrovnik-88,61,1,bridge8,0.8398783942684531,82953.94230563253,78261.67583222037
dubrovnik-88,61,1,bridge8,0.957404297310859,80368.4145091137,78261.67583222037
dubrovnik-88,61,1,bridge8,1.0755674610845745,78844.19196014431,78261.67583222037
dubrovnik-88,61,1,bridge8,1.1969545371830463,78076.83508715504,78261.67583222037
dubrovnik-88,61,2,bridge8,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,2,bridge8,0.08896792074665427,799142.7056126232,78261.67583222037
dubrovnik-88,61,2,bridge8,0.09211444249376655,799062.6068307536,78261.67583222037
dubrovnik-88,61,2,bridge8,0.09519935352727771,799012.8568614307,78261.67583222037
dubrovnik-88,61,2,bridge8,0.09828399447724223,798980.6587627379,78261.67583222037
dubrovnik-88,61,2,bridge8,0.10138024669140577,798969.016433433,78261.67583222037
dubrovnik-88,61,2,bridge8,0.10443041753023863,798966.8891397923,78261.67583222037
dubrovnik-88,61,2,bridge8,0.10749607952311635,798966.6609656976,78261.67583222037
dubrovnik-88,61,2,bridge8,0.11058041034266353,798966.6421441673,78261.67583222037
dubrovnik-88,61,2,bridge8,0.11187617061659694,798966.6421441532,78261.67583222037
dubrovnik-88,61,2,bridge8,0.2341980068013072,133273.10523076364,78261.67583222037
dubrovnik-88,61,2,bridge8,0.36161777563393116,105076.75805920715,78261.67583222037
dubrovnik-88,61,2,bridge8,0.4781030989252031,95795.5815170278,78261.67583222037
dubrovnik-88,61,2,bridge8,0.5954211028292775,90477.1187168415,78261.67583222037
dubrovnik-88,61,2,bridge8,0.7138251969590783,86419.48198358832,78261.67583222037
dubrovnik-88,61,2,bridge8,0.8300910098478198,82953.94230563253,78261.67583222037
dubrovnik-88,61,2,bridge8,0.9474672828800976,80368.4145091137,78261.67583222037
dubrovnik-88,61,2,bridge8,1.0655806865543127,78844.19196014431,78261.67583222037
dubrovnik-88,61,2,bridge8,1.1865732627920806,78076.83508715504,78261.67583222037
dubrovnik-88,61,0,selective,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,0,selective,0.20400737412273884,161224.6083693415,78261.67583222037
dubrovnik-88,61,0,selective,0.33072533225640655,115396.31603615756,78261.67583222037
dubrovnik-88,61,0,selective,0.44901764625683427,100166.36159631025,78261.67583222037
dubrovnik-88,61,0,selective,0.5681681302376091,91349.28135039228,78261.67583222037
dubrovnik-88,61,0,selective,0.6893434161320329,86192.93564343275,78261.67583222037
dubrovnik-88,61,0,selective,0.8061886890791357,82671.47883594933,78261.67583222037
dubrovnik-88,61,0,selective,0.9255555444397032,80195.76551796327,78261.67583222037
dubrovnik-88,61,0,selective,1.045643118210137,78755.77992463775,78261.67583222037
dubrovnik-88,61,0,selective,1.1694698254577816,78039.96684190196,78261.67583222037
dubrovnik-88,61,1,selective,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,1,selective,0.20611763512715697,161224.6083693415,78261.67583222037
dubrovnik-88,61,1,selective,0.3333212831057608,115396.31603615756,78261.67583222037
dubrovnik-88,61,1,selective,0.44991241581737995,100166.36159631025,78261.67583222037
dubrovnik-88,61,1,selective,0.5696304608136415,91349.28135039228,78261.67583222037
dubrovnik-88,61,1,selective,0.6905801361426711,86192.93564343275,78261.67583222037
dubrovnik-88,61,1,selective,0.8077246798202395,82671.47883594933,78261.67583222037
dubrovnik-88,61,1,selective,0.9248053929768503,80195.76551796327,78261.67583222037
dubrovnik-88,61,1,selective,1.0420968169346452,78755.77992463775,78261.67583222037
dubrovnik-88,61,1,selective,1.1650461331009865,78039.96684190196,78261.67583222037
dubrovnik-88,61,2,selective,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,2,selective,0.2062395648099482,161224.6083693415,78261.67583222037
dubrovnik-88,61,2,selective,0.33380992291495204,115396.31603615756,78261.67583222037
dubrovnik-88,61,2,selective,0.4502692259848118,100166.36159631025,78261.67583222037
dubrovnik-88,61,2,selective,0.5706294309347868,91349.28135039228,78261.67583222037
dubrovnik-88,61,2,selective,0.6911485260352492,86192.93564343275,78261.67583222037
dubrovnik-88,61,2,selective,0.8084862898103893,82671.47883594933,78261.67583222037
dubrovnik-88,61,2,selective,0.9253079327754676,80195.76551796327,78261.67583222037
dubrovnik-88,61,2,selective,1.0418286067433655,78755.77992463775,78261.67583222037
dubrovnik-88,61,2,selective,1.1644337228499353,78039.96684190196,78261.67583222037
dubrovnik-88,62,0,fine,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,0,fine,0.12533576739951968,162978.30389989875,76506.97324070979
dubrovnik-88,62,0,fine,0.2546485662460327,114902.35910487435,76506.97324070979
dubrovnik-88,62,0,fine,0.3750401814468205,98455.27452153774,76506.97324070979
dubrovnik-88,62,0,fine,0.49422780657187104,88941.48002761712,76506.97324070979
dubrovnik-88,62,0,fine,0.6167016713880002,83688.97287147107,76506.97324070979
dubrovnik-88,62,0,fine,0.7348225563764572,80415.80559451458,76506.97324070979
dubrovnik-88,62,0,fine,0.8524041892960668,78269.78559294507,76506.97324070979
dubrovnik-88,62,0,fine,0.9713357542641461,77106.95522157195,76506.97324070979
dubrovnik-88,62,0,fine,1.0911871185526252,76574.40267549858,76506.97324070979
dubrovnik-88,62,0,fine,1.2092511323280632,76149.1068292509,76506.97324070979
dubrovnik-88,62,1,fine,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,1,fine,0.13889178400859237,162978.30389989875,76506.97324070979
dubrovnik-88,62,1,fine,0.2711046738550067,114902.35910487435,76506.97324070979
dubrovnik-88,62,1,fine,0.39085265900939703,98455.27452153774,76506.97324070979
dubrovnik-88,62,1,fine,0.5096732131205499,88941.48002761712,76506.97324070979
dubrovnik-88,62,1,fine,0.6314022489823401,83688.97287147107,76506.97324070979
dubrovnik-88,62,1,fine,0.7494201730005443,80415.80559451458,76506.97324070979
dubrovnik-88,62,1,fine,0.8659028760157526,78269.78559294507,76506.97324070979
dubrovnik-88,62,1,fine,0.9852777998894453,77106.95522157195,76506.97324070979
dubrovnik-88,62,1,fine,1.106901146005839,76574.40267549858,76506.97324070979
dubrovnik-88,62,1,fine,1.225554839707911,76149.1068292509,76506.97324070979
dubrovnik-88,62,2,fine,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,2,fine,0.1249321666546166,162978.30389989875,76506.97324070979
dubrovnik-88,62,2,fine,0.2529993955977261,114902.35910487435,76506.97324070979
dubrovnik-88,62,2,fine,0.3706405395641923,98455.27452153774,76506.97324070979
dubrovnik-88,62,2,fine,0.49187771463766694,88941.48002761712,76506.97324070979
dubrovnik-88,62,2,fine,0.6133156507275999,83688.97287147107,76506.97324070979
dubrovnik-88,62,2,fine,0.7323116147890687,80415.80559451458,76506.97324070979
dubrovnik-88,62,2,fine,0.8498903177678585,78269.78559294507,76506.97324070979
dubrovnik-88,62,2,fine,0.9686476229690015,77106.95522157195,76506.97324070979
dubrovnik-88,62,2,fine,1.0869027469307184,76574.40267549858,76506.97324070979
dubrovnik-88,62,2,fine,1.2079287017695606,76149.1068292509,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.10091492626816034,782823.2372092487,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.11536849197000265,782690.9038954846,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.12958958884701133,782593.0137304876,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.14368900517001748,782492.5241176923,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.15783872222527862,782421.2524198534,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.17193388799205422,782392.8646522533,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.18602081388235092,782387.8780059236,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.20008264109492302,782387.558796805,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.32255393685773015,132493.06978504395,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.4524197061546147,103210.9185145376,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.5712002208456397,93108.70408130901,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.6902126451022923,87438.35495203032,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.8134455210529268,83498.21080652796,76506.97324070979
dubrovnik-88,62,0,nonlinear8,0.9307972048409283,80404.596149504,76506.97324070979
dubrovnik-88,62,0,nonlinear8,1.0478702881373465,78229.22832559691,76506.97324070979
dubrovnik-88,62,0,nonlinear8,1.1664183619432151,77054.41232035415,76506.97324070979
dubrovnik-88,62,0,nonlinear8,1.287038748152554,76527.16707280511,76506.97324070979
dubrovnik-88,62,0,nonlinear8,1.4066711822524667,76105.78774324624,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.10134257655590773,782823.2372092487,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.11601824266836047,782690.9038954846,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.13041680958122015,782593.0137304876,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.14472473552450538,782492.5241176923,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.159131302498281,782421.2524198534,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.17347457958385348,782392.8646522533,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.18785753566771746,782387.8780059236,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.20223234267905354,782387.558796805,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.32947337068617344,132493.06978504395,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.45877088978886604,103210.9185145376,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.5767346736975014,93108.70408130901,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.6979828486219049,87438.35495203032,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.8174910238012671,83498.21080652796,76506.97324070979
dubrovnik-88,62,1,nonlinear8,0.9365546978078783,80404.596149504,76506.97324070979
dubrovnik-88,62,1,nonlinear8,1.0543635515496135,78229.22832559691,76506.97324070979
dubrovnik-88,62,1,nonlinear8,1.1738895466551185,77054.41232035415,76506.97324070979
dubrovnik-88,62,1,nonlinear8,1.2929452606476843,76527.16707280511,76506.97324070979
dubrovnik-88,62,1,nonlinear8,1.4111682549118996,76105.78774324624,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.10079160612076521,782823.2372092487,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.1152238929644227,782690.9038954846,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.12939438875764608,782593.0137304876,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.14351972611621022,782492.5241176923,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.15773988189175725,782421.2524198534,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.1718051489442587,782392.8646522533,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.18600625498220325,782387.8780059236,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.20006242208182812,782387.558796805,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.32313632778823376,132493.06978504395,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.45124112581834197,103210.9185145376,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.5695700198411942,93108.70408130901,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.6888060248456895,87438.35495203032,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.8102428410202265,83498.21080652796,76506.97324070979
dubrovnik-88,62,2,nonlinear8,0.9279057737439871,80404.596149504,76506.97324070979
dubrovnik-88,62,2,nonlinear8,1.044891167897731,78229.22832559691,76506.97324070979
dubrovnik-88,62,2,nonlinear8,1.1634235717356205,77054.41232035415,76506.97324070979
dubrovnik-88,62,2,nonlinear8,1.2832902069203556,76527.16707280511,76506.97324070979
dubrovnik-88,62,2,nonlinear8,1.4024166311137378,76105.78774324624,76506.97324070979
dubrovnik-88,62,0,bridge8,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,0,bridge8,0.09012710070237517,782823.2372092442,76506.97324070979
dubrovnik-88,62,0,bridge8,0.09318750211969018,782690.903895478,76506.97324070979
dubrovnik-88,62,0,bridge8,0.09621198382228613,782593.013730489,76506.97324070979
dubrovnik-88,62,0,bridge8,0.09923307504504919,782492.5241176863,76506.97324070979
dubrovnik-88,62,0,bridge8,0.10226763691753149,782421.252419837,76506.97324070979
dubrovnik-88,62,0,bridge8,0.10527082812041044,782392.8646522344,76506.97324070979
dubrovnik-88,62,0,bridge8,0.10827300883829594,782387.8780059074,76506.97324070979
dubrovnik-88,62,0,bridge8,0.11126562114804983,782387.5587967953,76506.97324070979
dubrovnik-88,62,0,bridge8,0.1126442807726562,782387.5587968517,76506.97324070979
dubrovnik-88,62,0,bridge8,0.2359546683728695,132493.06978507512,76506.97324070979
dubrovnik-88,62,0,bridge8,0.3651823871769011,103210.91851456063,76506.97324070979
dubrovnik-88,62,0,bridge8,0.485067212022841,93108.70408133046,76506.97324070979
dubrovnik-88,62,0,bridge8,0.6053729471750557,87438.35495205158,76506.97324070979
dubrovnik-88,62,0,bridge8,0.7253311611711979,83498.21080654839,76506.97324070979
dubrovnik-88,62,0,bridge8,0.842541185207665,80404.59614952216,76506.97324070979
dubrovnik-88,62,0,bridge8,0.9605741491541266,78229.2283256111,76506.97324070979
dubrovnik-88,62,0,bridge8,1.0790453529916704,77054.41232036288,76506.97324070979
dubrovnik-88,62,0,bridge8,1.1967949774116278,76527.1670728088,76506.97324070979
dubrovnik-88,62,0,bridge8,1.3142543910071254,76105.78774324713,76506.97324070979
dubrovnik-88,62,1,bridge8,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,1,bridge8,0.09010234102606773,782823.2372092442,76506.97324070979
dubrovnik-88,62,1,bridge8,0.09315653285011649,782690.903895478,76506.97324070979
dubrovnik-88,62,1,bridge8,0.09621982416138053,782593.013730489,76506.97324070979
dubrovnik-88,62,1,bridge8,0.09922617487609386,782492.5241176863,76506.97324070979
dubrovnik-88,62,1,bridge8,0.10227897670120001,782421.252419837,76506.97324070979
dubrovnik-88,62,1,bridge8,0.10528357792645693,782392.8646522344,76506.97324070979
dubrovnik-88,62,1,bridge8,0.1083118487149477,782387.8780059074,76506.97324070979
dubrovnik-88,62,1,bridge8,0.1113226511515677,782387.5587967953,76506.97324070979
dubrovnik-88,62,1,bridge8,0.11268554208800197,782387.5587968517,76506.97324070979
dubrovnik-88,62,1,bridge8,0.2383638177998364,132493.06978507512,76506.97324070979
dubrovnik-88,62,1,bridge8,0.36953558772802353,103210.91851456063,76506.97324070979
dubrovnik-88,62,1,bridge8,0.4885319918394089,93108.70408133046,76506.97324070979
dubrovnik-88,62,1,bridge8,0.6089250170625746,87438.35495205158,76506.97324070979
dubrovnik-88,62,1,bridge8,0.7303311829455197,83498.21080654839,76506.97324070979
dubrovnik-88,62,1,bridge8,0.8492417270317674,80404.59614952216,76506.97324070979
dubrovnik-88,62,1,bridge8,0.9699500519782305,78229.2283256111,76506.97324070979
dubrovnik-88,62,1,bridge8,1.088379206135869,77054.41232036288,76506.97324070979
dubrovnik-88,62,1,bridge8,1.2069048397243023,76527.1670728088,76506.97324070979
dubrovnik-88,62,1,bridge8,1.3257106449455023,76105.78774324713,76506.97324070979
dubrovnik-88,62,2,bridge8,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,2,bridge8,0.09009586088359356,782823.2372092442,76506.97324070979
dubrovnik-88,62,2,bridge8,0.0931360418908298,782690.903895478,76506.97324070979
dubrovnik-88,62,2,bridge8,0.09615003317594528,782593.013730489,76506.97324070979
dubrovnik-88,62,2,bridge8,0.0991464052349329,782492.5241176863,76506.97324070979
dubrovnik-88,62,2,bridge8,0.10219147615134716,782421.252419837,76506.97324070979
dubrovnik-88,62,2,bridge8,0.10521649802103639,782392.8646522344,76506.97324070979
dubrovnik-88,62,2,bridge8,0.10822536889463663,782387.8780059074,76506.97324070979
dubrovnik-88,62,2,bridge8,0.11127217998728156,782387.5587967953,76506.97324070979
dubrovnik-88,62,2,bridge8,0.11264124093577266,782387.5587968517,76506.97324070979
dubrovnik-88,62,2,bridge8,0.2384536089375615,132493.06978507512,76506.97324070979
dubrovnik-88,62,2,bridge8,0.3679062179289758,103210.91851456063,76506.97324070979
dubrovnik-88,62,2,bridge8,0.4879098730161786,93108.70408133046,76506.97324070979
dubrovnik-88,62,2,bridge8,0.6086046076379716,87438.35495205158,76506.97324070979
dubrovnik-88,62,2,bridge8,0.7284855227917433,83498.21080654839,76506.97324070979
dubrovnik-88,62,2,bridge8,0.8455252759158611,80404.59614952216,76506.97324070979
dubrovnik-88,62,2,bridge8,0.963519109878689,78229.2283256111,76506.97324070979
dubrovnik-88,62,2,bridge8,1.0825357637368143,77054.41232036288,76506.97324070979
dubrovnik-88,62,2,bridge8,1.200561888050288,76527.1670728088,76506.97324070979
dubrovnik-88,62,2,bridge8,1.3181608119048178,76105.78774324713,76506.97324070979
dubrovnik-88,62,0,selective,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,0,selective,0.2102087764069438,162978.30389989875,76506.97324070979
dubrovnik-88,62,0,selective,0.339200675021857,114902.35910487435,76506.97324070979
dubrovnik-88,62,0,selective,0.45756935933604836,98455.27452153774,76506.97324070979
dubrovnik-88,62,0,selective,0.5770146241411567,88941.48002761712,76506.97324070979
dubrovnik-88,62,0,selective,0.6984152491204441,83688.97287147107,76506.97324070979
dubrovnik-88,62,0,selective,0.8163693430833519,80415.80559451458,76506.97324070979
dubrovnik-88,62,0,selective,0.9345257473178208,78269.78559294507,76506.97324070979
dubrovnik-88,62,0,selective,1.0519961514510214,77106.95522157195,76506.97324070979
dubrovnik-88,62,0,selective,1.173489146400243,76574.40267549858,76506.97324070979
dubrovnik-88,62,0,selective,1.2918076603673398,76149.1068292509,76506.97324070979
dubrovnik-88,62,1,selective,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,1,selective,0.21010490553453565,162978.30389989875,76506.97324070979
dubrovnik-88,62,1,selective,0.3390333144925535,114902.35910487435,76506.97324070979
dubrovnik-88,62,1,selective,0.4577793884091079,98455.27452153774,76506.97324070979
dubrovnik-88,62,1,selective,0.5851516267284751,88941.48002761712,76506.97324070979
dubrovnik-88,62,1,selective,0.7068485226482153,83688.97287147107,76506.97324070979
dubrovnik-88,62,1,selective,0.8252279665321112,80415.80559451458,76506.97324070979
dubrovnik-88,62,1,selective,0.9439788204617798,78269.78559294507,76506.97324070979
dubrovnik-88,62,1,selective,1.0625961744226515,77106.95522157195,76506.97324070979
dubrovnik-88,62,1,selective,1.1826144796796143,76574.40267549858,76506.97324070979
dubrovnik-88,62,1,selective,1.3143222304061055,76149.1068292509,76506.97324070979
dubrovnik-88,62,2,selective,0.0,1107868.4541007627,76506.97324070979
dubrovnik-88,62,2,selective,0.20982689503580332,162978.30389989875,76506.97324070979
dubrovnik-88,62,2,selective,0.3378369342535734,114902.35910487435,76506.97324070979
dubrovnik-88,62,2,selective,0.4557021679356694,98455.27452153774,76506.97324070979
dubrovnik-88,62,2,selective,0.576800593174994,88941.48002761712,76506.97324070979
dubrovnik-88,62,2,selective,0.6962745278142393,83688.97287147107,76506.97324070979
dubrovnik-88,62,2,selective,0.8143798122182488,80415.80559451458,76506.97324070979
dubrovnik-88,62,2,selective,0.9329001759178936,78269.78559294507,76506.97324070979
dubrovnik-88,62,2,selective,1.0537553010508418,77106.95522157195,76506.97324070979
dubrovnik-88,62,2,selective,1.1739406562410295,76574.40267549858,76506.97324070979
dubrovnik-88,62,2,selective,1.293186501134187,76149.1068292509,76506.97324070979
venice-52,60,0,fine,0.0,480373.765840527,33854.445024428045
venice-52,60,0,fine,0.06732535036280751,114110.73961609644,33854.445024428045
venice-52,60,0,fine,0.13666239101439714,98026.97292054926,33854.445024428045
venice-52,60,0,fine,0.2004261612892151,90322.58280223941,33854.445024428045
venice-52,60,0,fine,0.26397911040112376,82634.89106065228,33854.445024428045
venice-52,60,0,fine,0.32664207834750414,73568.86692756297,33854.445024428045
venice-52,60,0,fine,0.38938638707622886,62786.04126958949,33854.445024428045
venice-52,60,0,fine,0.4515058253891766,51316.88844855586,33854.445024428045
venice-52,60,0,fine,0.5143594844266772,41879.37749945067,33854.445024428045
venice-52,60,0,fine,0.5760996621102095,36456.50486680363,33854.445024428045
venice-52,60,0,fine,0.6387210013344884,34336.77159506665,33854.445024428045
venice-52,60,0,fine,0.7015698901377618,33688.93809559497,33854.445024428045
venice-52,60,1,fine,0.0,480373.765840527,33854.445024428045
venice-52,60,1,fine,0.06733653042465448,114110.73961609644,33854.445024428045
venice-52,60,1,fine,0.13691807258874178,98026.97292054926,33854.445024428045
venice-52,60,1,fine,0.20085166161879897,90322.58280223941,33854.445024428045
venice-52,60,1,fine,0.2713518333621323,82634.89106065228,33854.445024428045
venice-52,60,1,fine,0.33706306340172887,73568.86692756297,33854.445024428045
venice-52,60,1,fine,0.4090328966267407,62786.04126958949,33854.445024428045
venice-52,60,1,fine,0.4736140463501215,51316.88844855586,33854.445024428045
venice-52,60,1,fine,0.5482768607325852,41879.37749945067,33854.445024428045
venice-52,60,1,fine,0.6131747392937541,36456.50486680363,33854.445024428045
venice-52,60,1,fine,0.6888483944348991,34336.77159506665,33854.445024428045
venice-52,60,1,fine,0.7532069543376565,33688.93809559497,33854.445024428045
venice-52,60,2,fine,0.0,480373.765840527,33854.445024428045
venice-52,60,2,fine,0.06764833116903901,114110.73961609644,33854.445024428045
venice-52,60,2,fine,0.1375831221230328,98026.97292054926,33854.445024428045
venice-52,60,2,fine,0.20140047231689095,90322.58280223941,33854.445024428045
venice-52,60,2,fine,0.2643084800802171,82634.89106065228,33854.445024428045
venice-52,60,2,fine,0.3274350790306926,73568.86692756297,33854.445024428045
venice-52,60,2,fine,0.3919155690819025,62786.04126958949,33854.445024428045
venice-52,60,2,fine,0.455663928296417,51316.88844855586,33854.445024428045
venice-52,60,2,fine,0.5176828363910317,41879.37749945067,33854.445024428045
venice-52,60,2,fine,0.5798474340699613,36456.50486680363,33854.445024428045
venice-52,60,2,fine,0.6422705929726362,34336.77159506665,33854.445024428045
venice-52,60,2,fine,0.7060664920136333,33688.93809559497,33854.445024428045
venice-52,60,0,nonlinear8,0.0,480373.765840527,33854.445024428045
venice-52,60,0,nonlinear8,0.05697075556963682,449860.3581921707,33854.445024428045
venice-52,60,0,nonlinear8,0.06878008088096976,449410.02739213686,33854.445024428045
venice-52,60,0,nonlinear8,0.08024260587990284,449381.6880999751,33854.445024428045
venice-52,60,0,nonlinear8,0.09180925181135535,449380.8991467167,33854.445024428045
venice-52,60,0,nonlinear8,0.10330849653109908,449380.8917043404,33854.445024428045
venice-52,60,0,nonlinear8,0.11483732191845775,449380.8916804279,33854.445024428045
venice-52,60,0,nonlinear8,0.1262054368853569,449380.8916803944,33854.445024428045
venice-52,60,0,nonlinear8,0.13772198278456926,449380.8916803911,33854.445024428045
venice-52,60,0,nonlinear8,0.20363740203902125,109280.64006720485,33854.445024428045
venice-52,60,0,nonlinear8,0.273878064006567,93543.82167163344,33854.445024428045
venice-52,60,0,nonlinear8,0.33896447299048305,85665.74342815467,33854.445024428045
venice-52,60,0,nonlinear8,0.41325745778158307,78088.9084201599,33854.445024428045
venice-52,60,0,nonlinear8,0.47755921678617597,69641.32217443062,33854.445024428045
venice-52,60,0,nonlinear8,0.5518897110596299,59995.411186703604,33854.445024428045
venice-52,60,0,nonlinear8,0.6164759998209774,49832.47886143961,33854.445024428045
venice-52,60,0,nonlinear8,0.6912315739318728,41357.04318519304,33854.445024428045
venice-52,60,0,nonlinear8,0.7553633539937437,36355.24243567906,33854.445024428045
venice-52,60,0,nonlinear8,0.8305583279579878,34348.340798199955,33854.445024428045
venice-52,60,0,nonlinear8,0.8951233578845859,33715.82281770474,33854.445024428045
venice-52,60,1,nonlinear8,0.0,480373.765840527,33854.445024428045
