stage,cell,scene,arm,rep,target,score_init,cost,hit,target_seconds,native_seconds,outers,accepts,rejects,pcg_per_outer,retry_fraction_native,max_raw_radius_ratio,negcurv,cap_hit,source
plateau-compatibility,dubrovnik-88,dubrovnik-88,off,1,0,30562787.847235736,358935.1438308609,False,,0.39922,31,31,2,2.903225806451613,0.02615662040979911,13542.844107252466,0,False,evidence/plateau-compatibility/dubrovnik-88-off-1
plateau-compatibility,dubrovnik-88,dubrovnik-88,original,1,0,30562787.847235747,358943.86987399514,False,,0.430703,33,33,2,,,,0,False,evidence/plateau-compatibility/dubrovnik-88-original-1
plateau-compatibility,dubrovnik-88,dubrovnik-88,original,2,0,30562787.847235736,358945.558666641,False,,0.417385,33,33,2,,,,0,False,evidence/plateau-compatibility/dubrovnik-88-original-2
plateau-compatibility,dubrovnik-88,dubrovnik-88,off,2,0,30562787.84723574,358944.4910959714,False,,0.414183,33,33,1,2.757575757575758,0.012642317526310832,1689.880291789506,0,False,evidence/plateau-compatibility/dubrovnik-88-off-2
plateau-tail,venice-52,venice-52,off,0,243740.27,11152062.77276247,246316.7110751184,False,,1.831375,131,131,4,4.916030534351145,0.017207965053579962,74.45965689281846,1,False,evidence/plateau-tail/venice-52-off-0
plateau-tail,venice-52,venice-52,plateau,0,243740.27,11152062.772762472,246342.6393129668,False,,1.560566,109,109,18,4.807339449541284,0.07596112179811684,331.2354256182836,1,False,evidence/plateau-tail/venice-52-plateau-0
plateau-tail,final-3068,final-3068,off,0,1744796.9841897595,90993342.02434023,1844297.8179241603,False,,3.531518,57,57,15,3.1578947368421053,0.14122729432498998,2518.280986638002,1,False,evidence/plateau-tail/final-3068-off-0
plateau-tail,final-3068,final-3068,plateau,0,1744796.9841897595,90993342.02434023,1743826.8409328074,True,3.0075,3.03056,54,54,2,4.296296296296297,0.032970565506045095,29.69440857388836,1,False,evidence/plateau-tail/final-3068-plateau-0
plateau-tail,final-3068,final-3068,plateau,1,1744796.9841897595,90993342.02434024,1743692.4605254198,True,4.0329,4.056247,65,65,7,3.8615384615384616,0.07222460737721347,1827.247764007849,1,False,evidence/plateau-tail/final-3068-plateau-1
plateau-tail,final-3068,final-3068,off,1,1744796.9841897595,90993342.02434023,1741982.4817483302,True,5.2429,5.266419,98,98,8,2.816326530612245,0.06610358157981733,319.9091485653911,1,False,evidence/plateau-tail/final-3068-off-1
plateau-tail,venice-52,venice-52,plateau,1,243740.27,11152062.77276247,246328.15970485215,False,,1.322072,105,105,3,3.6095238095238096,0.019884299796077674,74.30946468237558,1,False,evidence/plateau-tail/venice-52-plateau-1
plateau-tail,venice-52,venice-52,off,1,243740.27,11152062.77276247,247555.73350545345,False,,1.31769,128,128,6,1.65625,0.028095471620790933,579.6070630573545,0,False,evidence/plateau-tail/venice-52-off-1
plateau-tail,venice-52,venice-52,off,2,243740.27,11152062.772762476,244944.8632060522,False,,2.236969,187,187,5,2.1016042780748663,0.018100081404793716,74.6132352092693,1,False,evidence/plateau-tail/venice-52-off-2
plateau-tail,venice-52,venice-52,plateau,2,243740.27,11152062.772762474,246299.02401027564,False,,1.598055,155,155,2,1.7483870967741935,0.018591729946716474,754.1826879097295,0,False,evidence/plateau-tail/venice-52-plateau-2
plateau-tail,final-3068,final-3068,off,2,1744796.9841897595,90993342.02434023,1744308.0253252354,True,6.0087,6.032679,95,95,12,3.0736842105263156,0.08988710935887688,774.9632171750393,1,False,evidence/plateau-tail/final-3068-off-2
plateau-tail,final-3068,final-3068,plateau,2,1744796.9841897595,90993342.02434023,1859476.1860385553,False,,6.715248,103,103,28,2.3398058252427183,0.1678075353285537,594527.883036567,1,False,evidence/plateau-tail/final-3068-plateau-2
plateau-tail,final-3068,final-3068,plateau,3,1744796.9841897595,90993342.02434024,1861449.1126534098,False,,4.659242,79,79,20,2.037974683544304,0.14173914469349305,3831.43416618447,1,False,evidence/plateau-tail/final-3068-plateau-3
plateau-tail,final-3068,final-3068,off,3,1744796.9841897595,90993342.02434023,1847533.428155543,False,,4.537087,72,72,20,2.2916666666666665,0.17128297495727987,4919.464149367443,1,False,evidence/plateau-tail/final-3068-off-3
plateau-tail,venice-52,venice-52,plateau,3,243740.27,11152062.77276247,244944.47708042205,False,,1.701074,141,141,5,2.3404255319148937,0.021701020061443532,218.98414321059374,1,False,evidence/plateau-tail/venice-52-plateau-3
plateau-tail,venice-52,venice-52,off,3,243740.27,11152062.772762472,246336.54610255323,False,,1.160461,100,100,2,2.67,0.017902205244295154,74.37659489922808,1,False,evidence/plateau-tail/venice-52-off-3
plateau-tail,venice-52,venice-52,off,4,243740.27,11152062.77276247,244947.13458758558,False,,1.898466,160,160,8,2.21875,0.02845950941444303,228.03329598157097,1,False,evidence/plateau-tail/venice-52-off-4
plateau-tail,venice-52,venice-52,plateau,4,243740.27,11152062.772762472,246330.3199427946,False,,1.60971,109,109,5,5.302752293577981,0.02987372694460493,149.6138592659847,1,False,evidence/plateau-tail/venice-52-plateau-4
plateau-tail,final-3068,final-3068,off,4,1744796.9841897595,90993342.02434023,1743996.6526889682,True,2.6121,2.635147,46,46,3,2.717391304347826,0.05756844115337779,1231.8525856391086,1,False,evidence/plateau-tail/final-3068-off-4
plateau-tail,final-3068,final-3068,plateau,4,1744796.9841897595,90993342.02434024,1742934.6811362673,True,3.564,3.587752,61,61,5,3.377049180327869,0.058495291201844504,960.3598713253878,1,False,evidence/plateau-tail/final-3068-plateau-4
plateau-extra,final-3068,final-3068,plateau,5,1744796.9841897595,90993342.02434023,1881859.232642177,False,,2.680163,40,40,17,2.925,0.23321790167239828,16754.338627102275,0,False,evidence/plateau-extra/final-3068-plateau-5
plateau-extra,final-3068,final-3068,plateau,6,1744796.9841897595,90993342.02434021,1737091.6934810784,True,2.7969,2.819994,46,46,3,4.934782608695652,0.035632964467300285,138.08235658501368,1,False,evidence/plateau-extra/final-3068-plateau-6
plateau-extra,final-3068,final-3068,plateau,7,1744796.9841897595,90993342.02434024,1744593.3122348199,True,3.3994,3.422861,50,50,4,5.6,0.05717590606220936,259.7685736125089,1,False,evidence/plateau-extra/final-3068-plateau-7
plateau-extra,final-3068,final-3068,plateau,8,1744796.9841897595,90993342.02434024,1744390.042116693,True,3.8923,3.915629,65,65,4,3.6307692307692307,0.05438781100048039,349.67906281094076,2,False,evidence/plateau-extra/final-3068-plateau-8
plateau-extra,final-3068,final-3068,plateau,9,1744796.9841897595,90993342.02434024,1742596.0648172135,True,3.9747,3.998354,68,68,7,4.176470588235294,0.08120016736887228,31.364440736163687,1,False,evidence/plateau-extra/final-3068-plateau-9
plateau-extra,final-3068,final-3068,plateau,10,1744796.9841897595,90993342.02434023,1741978.4487944504,True,3.8121,3.835379,66,66,4,3.257575757575758,0.04461262811315388,484.4650161035444,1,False,evidence/plateau-extra/final-3068-plateau-10
plateau-extra,final-3068,final-3068,plateau,11,1744796.9841897595,90993342.02434024,1744712.5383561791,True,4.9968,5.020341,80,80,8,4.6125,0.07346784949468572,3285.8544083833144,1,False,evidence/plateau-extra/final-3068-plateau-11
plateau-extra,final-3068,final-3068,plateau,12,1744796.9841897595,90993342.02434024,1743494.9058164593,True,5.5124,5.53641,93,93,6,3.6129032258064515,0.05576778706779303,141.7081789555906,1,False,evidence/plateau-extra/final-3068-plateau-12
plateau-extra,final-3068,final-3068,plateau,13,1744796.9841897595,90993342.02434023,1738405.9034268998,True,4.1952,4.218889,67,67,5,4.701492537313433,0.05244079803948385,478.29823092727383,1,False,evidence/plateau-extra/final-3068-plateau-13
plateau-extra,final-3068,final-3068,plateau,14,1744796.9841897595,90993342.02434024,1743361.0438327708,True,4.4242,4.447649,77,77,4,4.220779220779221,0.045070396292513186,95.92854521386246,1,False,evidence/plateau-extra/final-3068-plateau-14
plateau-extra,final-3068,final-3068,plateau,15,1744796.9841897595,90993342.02434023,1738308.060445484,True,2.6847,2.708193,38,38,7,5.578947368421052,0.11003388495576202,15.112024445021936,1,False,evidence/plateau-extra/final-3068-plateau-15
plateau-extra,final-3068,final-3068,plateau,16,1744796.9841897595,90993342.02434024,1871062.4692915953,False,,5.238602,79,79,27,2.848101265822785,0.1721158717535709,336922.80659009004,1,False,evidence/plateau-extra/final-3068-plateau-16
plateau-extra,final-3068,final-3068,plateau,17,1744796.9841897595,90993342.02434024,1951880.632418612,False,,4.239915,80,80,15,1.575,0.1286180378616081,45954.18468531348,1,False,evidence/plateau-extra/final-3068-plateau-17
